SOMAID,Gene,UniProt,Weight,seqid_sl,seqid_dot
11319-106,MRE11,P49959,0.0001928566594261158,SL013791,seq.11319.106
11320-29,CHFR,Q96EP1,0.0,SL013858,seq.11320.29
11324-3,PXDNL,A1KZ92,0.0,SL006952,seq.11324.3
11325-8,BTG2,P78543,0.00040424939834094153,SL007329,seq.11325.8
11327-56,CLK2,P49760,0.0011903458755588825,SL019430,seq.11327.56
11328-9,USB1,Q9BQ65,0.0,SL019433,seq.11328.9
11330-15,CSNK2B,P67870,2.2865302301065824e-06,SL013806,seq.11330.15
11333-82,ARHGAP25,P42331,-0.00019039981402865325,SL006485,seq.11333.82
11334-7,LILRB3,O75022,0.0,SL019428,seq.11334.7
11336-9,FANCF,Q9NPI8,0.004270810263088093,SL019434,seq.11336.9
11338-49,BLK,P51451,-0.0005361665132236552,SL013793,seq.11338.49
11342-59,PLXDC2,Q6UX71,-0.0001435645142703879,SL008729,seq.11342.59
11347-9,TALDO1,P37837,0.0001059821301411359,SL006113,seq.11347.9
11348-132,P4HA2,O15460,0.0,SL012364,seq.11348.132
11350-30,STUB1,Q9UNE7,-0.0003435573406952793,SL019100,seq.11350.30
11351-233,NHEJ1,Q9H9Q4,0.0,SL019435,seq.11351.233
11352-42,TTN,Q8WZ42,-0.0029969995539874694,SL006679,seq.11352.42
11354-21,PLCB1,Q9NQ66,-2.195547946815766e-05,SL006829,seq.11354.21
11355-10,EIF5A2,Q9GZV4,0.0,SL008435,seq.11355.10
11356-19,ESS2,Q96DF8,0.0,SL019423,seq.11356.19
11358-15,GRB10,Q13322,0.00015677934072280014,SL013823,seq.11358.15
11360-39,RRM1,P23921,0.0,SL009588,seq.11360.39
11361-73,TYMP,P19971,0.0,SL000155,seq.11361.73
11363-58,AQP4,P55087,-0.003877354271434644,SL019418,seq.11363.58
11364-18,MFN1,Q8IWA4,0.00023148934615436684,SL019424,seq.11364.18
11365-17,TENM4,Q6N022,4.149733664819203e-05,SL009091,seq.11365.17
11368-32,AK2,P54819,0.0092189675598242,SL008133,seq.11368.32
11369-23,ADH5,P11766,0.0,SL008855,seq.11369.23
11370-20,INPP5E,Q9NRR6,-5.353018030534294e-05,SL019445,seq.11370.20
11371-1,GPR101,Q96P66,0.0,SL019419,seq.11371.1
11372-2,ZNF18,P17022,-0.00022748103392445735,SL019425,seq.11372.2
11375-49,FOXL2,P58012,0.0,SL019436,seq.11375.49
11377-19,ADH7,P40394,-0.0004182604602631667,SL019442,seq.11377.19
11378-37,SYK,P43405,-0.0036978108231272714,SL007234,seq.11378.37
11381-56,PRPS1,P60891,0.0,SL010934,seq.11381.56
11382-5,BLVRA,P53004,0.0004992325811541654,SL006491,seq.11382.5
11383-41,KRT7,P08729,0.0,SL001732,seq.11383.41
11387-3,ATF6B,Q99941,0.0,SL019420,seq.11387.3
11388-75,WFDC2,Q14508,0.052608185445589185,SL001690,seq.11388.75
11390-24,CA8,P35219,0.33547051619556023,SL004870,seq.11390.24
11391-69,MVK,Q03426,-5.8228032096829425e-05,SL015949,seq.11391.69
11395-5,PTK2B,Q14289,-0.00014988020186896376,SL014068,seq.11395.5
11396-39,DNAI1,Q9UI46,0.0,SL019451,seq.11396.39
11401-181,RNF146,Q9NTX7,0.0016367155466086873,SL019468,seq.11401.181
11402-17,KMT2C,Q8NEZ4,0.0,SL019475,seq.11402.17
11405-150,CARD9,Q9H257,-0.0007590892641197393,SL007659,seq.11405.150
11406-82,ACAD8,Q9UKU7,0.0011006772444402235,SL019452,seq.11406.82
11407-57,PLSCR3,Q9NRY6,0.0,SL015269,seq.11407.57
11416-23,FBXL4,Q9UKA2,0.001020403454069011,SL018669,seq.11416.23
11421-10,EHD4,Q9H223,-0.008760353394915531,SL008304,seq.11421.10
11422-2,DLX3,O60479,0.0,SL019446,seq.11422.2
11424-4,FAH,P16930,0.0,SL008049,seq.11424.4
11425-31,RUFY1,Q96T51,-0.182880428019424,SL019064,seq.11425.31
11428-31,PDLIM1,O00151,0.0,SL006955,seq.11428.31
11429-80,HNRNPC,P07910,0.0,SL004923,seq.11429.80
11430-49,DTX1,Q86Y01,0.0005870645552584549,SL007518,seq.11430.49
11431-235,RECQL,P46063,0.0,SL019447,seq.11431.235
11432-11,PQBP1,O60828,0.0,SL019453,seq.11432.11
11433-11,TCTN2,Q96GX1,0.004142738767464315,SL019456,seq.11433.11
11436-6,INA,Q16352,-0.00011465993317639298,SL008211,seq.11436.6
11438-6,DNAJB2,P25686,0.014616079075305922,SL019476,seq.11438.6
11439-88,RHPN2,Q8IUC4,-5.311360779503963e-05,SL019482,seq.11439.88
11440-58,SOCS3,O14543,-0.04772032654465755,SL004268,seq.11440.58
11441-11,PYGL,P06737,9.806668111138498e-06,SL007082,seq.11441.11
11442-1,DNER,Q8NFT8,0.0,SL008968,seq.11442.1
11444-49,POLR3F,Q9H1D9,3.213021187336393e-05,SL019460,seq.11444.49
11448-34,GALK1,P51570,5.593037468023013e-05,SL016433,seq.11448.34
11449-22,CAPZA1,P52907,-3.191712028348375e-05,SL008129,seq.11449.22
11454-87,EIF3G,O75821,0.0,SL012996,seq.11454.87
11456-2,MAGEB10,Q96LZ2,0.0,SL019448,seq.11456.2
11457-53,GALE,Q14376,-3.508696996088008e-05,SL014942,seq.11457.53
11458-30,PCBP1,Q15365,0.0,SL016460,seq.11458.30
11459-81,ELL,P55199,0.0,SL007290,seq.11459.81
11462-8,RBFOX2,O43251,8.954193673884406e-05,SL011160,seq.11462.8
11464-9,RELB,Q01201,0.00010464555661749343,SL013813,seq.11464.9
11465-4,GPR135,Q8IZ08,0.0,SL019454,seq.11465.4
11468-15,RBM19,Q9Y4C8,0.0,SL019467,seq.11468.15
11476-43,VPS4A,Q9UN37,0.0005996476488076721,SL009023,seq.11476.43
11480-1,ALDH3A1,P30838,0.0,SL006130,seq.11480.1
11481-25,HAVCR2,Q8TDQ0,-0.0001243932228109895,SL007547,seq.11481.25
11486-26,ZNF174,Q15697,0.00010413000235858892,SL019479,seq.11486.26
11490-42,UBL4A,P11441,0.00125052897317003,SL019457,seq.11490.42
11493-169,DYNLL2,Q96FJ2,-3.738054198698429e-05,SL019474,seq.11493.169
11494-4,ELL2,O00472,0.0,SL019480,seq.11494.4
11510-31,APOL1,O14791,0.0020135092532389213,SL005699,seq.11510.31
11513-92,CD38,P28907,-0.022607523291914677,SL002722,seq.11513.92
11514-196,CD59,P13987,0.0,SL004557,seq.11514.196
11516-7,FABP1,P07148,0.0,SL006131,seq.11516.7
11530-37,HMBS,P08397,-0.012428086889718864,SL010978,seq.11530.37
11531-24,VSIR,Q9H7M9,0.0,SL017424,seq.11531.24
11534-6,LRIT3,Q3SXY7,-0.0005776191054058686,SL019063,seq.11534.6
11536-9,MYSM1,Q5VVJ2,0.001922113830907918,SL019540,seq.11536.9
11537-12,TFR2,Q9UP52,-0.002492186833893054,SL008830,seq.11537.12
11538-216,MLYCD,O95822,0.0001732931665460253,SL019512,seq.11538.216
11539-4,ATP5MF,P56134,-0.003605020585854646,SL008136,seq.11539.4
11540-37,FOXO3,O43524,-0.0015433592927468075,SL012328,seq.11540.37
11542-11,TMEM230,Q96A57,-5.834416014584296e-05,SL019529,seq.11542.11
11543-84,LIMA1,Q9UHB6,9.06046810884097e-06,SL006779,seq.11543.84
11544-39,PHF3,Q92576,0.0,SL010933,seq.11544.39
11546-7,CYGB,Q8WWM9,0.0,SL007558,seq.11546.7
11547-84,MUSK,O15146,-0.009597679974203766,SL019518,seq.11547.84
11548-84,CDC25A,P30304,0.0007264523019277513,SL007184,seq.11548.84
11549-6,ISL1,P61371,-3.587237261494711e-05,SL007314,seq.11549.6
11551-16,HMG20B,Q9P0W2,0.0005705563455064977,SL019534,seq.11551.16
11556-19,ARFGAP1,Q8N6T3,0.004312855034476617,SL015077,seq.11556.19
11557-3,SMURF1,Q9HCE7,0.0,SL007679,seq.11557.3
11560-76,NFATC4,Q14934,-0.0012837001937016771,SL007428,seq.11560.76
11562-9,POLE2,P56282,-0.009563647286236704,SL014854,seq.11562.9
11563-51,SYTL4,Q96C24,2.2974666853133025e-08,SL016500,seq.11563.51
11565-58,ZNF23,P17027,0.0,SL019525,seq.11565.58
11566-48,KRT72,Q14CN4,-0.0003283069496181186,SL009148,seq.11566.48
11567-23,ZNF10,P21506,-0.0005742166441712796,SL019535,seq.11567.23
11568-2,FKBP1B,P68106,-0.00039799223203136944,SL007323,seq.11568.2
11570-94,BCAP29,Q9UHQ4,0.0018620742893482832,SL019514,seq.11570.94
11571-75,KLRC3,Q07444,7.997952674163885e-05,SL018232,seq.11571.75
11572-4,DNM2,P50570,0.0006742427320822715,SL010968,seq.11572.4
11573-3,SRSF6,Q13247,0.0,SL017909,seq.11573.3
11582-63,DNAJA2,O60884,0.0004689779222987129,SL007975,seq.11582.63
11587-5,MGA,Q8IWI9,-0.00046094042772144205,SL019521,seq.11587.5
11590-5,RBM23,Q86U06,-0.0002965596028488992,SL019537,seq.11590.5
11591-43,PRC1,O43663,0.0,SL007011,seq.11591.43
11592-1,ELAVL1,Q15717,0.0,SL011997,seq.11592.1
11593-21,CXCL9,Q07325,-8.862754471839447e-05,SL003188,seq.11593.21
11596-47,ZNF75D,P51815,-0.0022799914171527367,SL019527,seq.11596.47
11601-26,DHX8,Q14562,0.0,SL019516,seq.11601.26
11606-22,DNAJB6,O75190,0.0,SL019538,seq.11606.22
11607-15,BRD1,O95696,0.0,SL016389,seq.11607.15
11608-5,MAP1LC3B,Q9GZQ8,0.0,SL019511,seq.11608.5
11614-29,ERH,P84090,0.0,SL013071,seq.11614.29
11615-16,DAPP1,Q9UN19,0.0,SL016537,seq.11615.16
11616-9,HSF1,Q00613,0.0,SL013812,seq.11616.9
11617-1,ITGAL,P20701,0.0,SL004121,seq.11617.1
11618-83,MYB,P10242,0.0001596891254803204,SL007101,seq.11618.83
11626-7,UBE2V1,Q13404,0.00044126394932207045,SL008563,seq.11626.7
11633-89,AHSA1,O95433,0.0,SL013002,seq.11633.89
11634-32,RGS10,O43665,0.0,SL016376,seq.11634.32
11636-33,TAGLN2,P37802,0.0,SL004811,seq.11636.33
11638-42,B3GALT2,O43825,0.0001305847663236808,SL019577,seq.11638.42
11643-73,DTX3L,Q8TDB6,-3.674756609955843e-05,SL019554,seq.11643.73
11645-9,P4HA1,P13674,0.0,SL012417,seq.11645.9
11646-4,CHST9,Q7L1S5,0.0,SL005434,seq.11646.4
11647-6,FZD10,Q9ULW2,0.002057902492670404,SL006312,seq.11647.6
11649-3,SMAP1,Q8IYB5,0.0,SL019547,seq.11649.3
11653-69,SLC6A9,P48067,0.0,SL019569,seq.11653.69
11654-77,NRSN1,Q8IZ57,-0.00013206051659759668,SL019578,seq.11654.77
11656-110,EVL,Q9UI08,0.0,SL007751,seq.11656.110
11657-86,SOCS7,O14512,9.748583894888275e-06,SL006979,seq.11657.86
11659-31,CLINT1,Q14677,0.00018780688845724996,SL011224,seq.11659.31
11661-11,NLRP1,Q9C000,0.0,SL019570,seq.11661.11
11664-32,ARFGAP2,Q8N6H7,3.9156887577957315e-05,SL019543,seq.11664.32
11666-72,RGS8,P57771,0.0,SL019551,seq.11666.72
11667-29,TNS2,Q63HR2,0.0,SL019556,seq.11667.29
11669-39,SLCO5A1,Q9H2Y9,0.01893546270254005,SL019571,seq.11669.39
11671-19,BRPF1,P55201,-0.0005298976605521301,SL019544,seq.11671.19
11672-17,KIF16B,Q96L93,0.0,SL019549,seq.11672.17
11677-17,ZDHHC14,Q8IZN3,0.0,SL019579,seq.11677.17
11678-105,GJD2,Q9UKL4,-0.0002733537344188525,SL019586,seq.11678.105
11681-8,AGFG1,P52594,0.001960310948521667,SL007271,seq.11681.8
11682-7,TXNIP,Q9H3M7,0.0,SL015231,seq.11682.7
11683-19,GGA3,Q9NZ52,0.0,SL019567,seq.11683.19
11690-47,ANAPC7,Q9UJX3,0.0,SL019558,seq.11690.47
11692-21,SHC4,Q6S5L8,3.0389646564626428e-06,SL019573,seq.11692.21
11696-7,CRABP2,P29373,0.002245184687315397,SL008838,seq.11696.7
11699-16,PTP4A2,Q12974,0.0,SL014919,seq.11699.16
11708-2,LCN1,P31025,0.0,SL007868,seq.11708.2
11709-29,CPT1B,Q92523,-0.00952771850597746,SL015112,seq.11709.29
11715-1,POU2F1,P14859,0.0,SL019568,seq.11715.1
11716-28,LRIT2,A6NDA9,0.0006076817953170969,SL019575,seq.11716.28
11816-84,JAK2,O60674,0.0016188036933160242,SL007025,seq.11816.84
11825-27,PPARGC1A,Q9UBK2,0.0,SL013877,seq.11825.27
11827-7,RORC,P51449,-0.0007931564609030951,SL019486,seq.11827.7
11837-7,TNFRSF18,Q9Y5U5,4.808072315196066e-05,SL004859,seq.11837.7
11838-130,PIEZO1,Q92508,0.001666790894198962,SL010815,seq.11838.130
11872-9,PCDHGB1,Q9Y5G3,-0.003571818728555878,SL019027,seq.11872.9
11910-27,DLX4,Q92988,0.0,SL019039,seq.11910.27
11911-13,LRRC4B,Q9NT99,-0.0006370325041587032,SL019048,seq.11911.13
11926-23,AAGAB,Q6PD74,0.01883232294870998,SL012582,seq.11926.23
11934-9,INTS3,Q68E01,-0.020559380331182504,SL015014,seq.11934.9
11952-1,IGDCC3,Q8IVU1,-0.0004973449852001514,SL018084,seq.11952.1
11955-1,ARHGAP1,Q07960,0.00017928079436943693,SL008179,seq.11955.1
11967-23,CRABP1,P29762,0.003774678655925315,SL013765,seq.11967.23
11969-5,S100A2,P29034,0.0,SL004807,seq.11969.5
11988-24,PTPRH,Q9HD43,-0.012899237647423133,SL015251,seq.11988.24
11989-35,EMC1,Q8N766,0.00032698800120454385,SL019200,seq.11989.35
12001-7,TJP1,Q07157,-0.03844187442451507,SL006520,seq.12001.7
12008-3,CD7,P09564,-0.00039792169147459565,SL007098,seq.12008.3
12014-19,PTS,Q03393,-0.00011678266008087672,SL019226,seq.12014.19
12016-60,CBL,P22681,0.0,SL013756,seq.12016.60
12018-84,TPK1,Q9H3S4,0.0,SL019230,seq.12018.84
12020-39,BPGM,P07738,5.333165684339515e-05,SL010883,seq.12020.39
12022-12,SMAD4,Q13485,0.0,SL000132,seq.12022.12
12033-3,BUB1,O43683,0.008753717489403455,SL007012,seq.12033.3
12041-33,HSPA1L,P34931,0.0031185864114377272,SL013773,seq.12041.33
12046-51,TARDBP,Q13148,0.000801298440007344,SL011216,seq.12046.51
12329-21,RPS6KA1,Q15418,2.1779444414432178e-05,SL013834,seq.12329.21
12332-7,EEF2K,O00418,-0.00021524784775254487,SL019680,seq.12332.7
12333-87,RPIA,P49247,-0.00017197601091346185,SL010958,seq.12333.87
12334-25,SHMT1,P34896,-4.927865399841769e-06,SL004695,seq.12334.25
12338-27,EGFLAM,Q63HQ2,0.0,SL019671,seq.12338.27
12340-17,AARS1,P49588,-1.631413130194502e-05,SL011196,seq.12340.17
12341-8,DUSP6,Q16828,0.0,SL007465,seq.12341.8
12343-14,ACAP2,Q15057,-7.876299404328318e-06,SL011226,seq.12343.14
12345-4,ANAPC10,Q9UM13,0.00016759392578354944,SL019703,seq.12345.4
12347-29,CCM2,Q9BSQ5,0.00014636545088897587,SL019675,seq.12347.29
12348-46,SARS2,Q9NP81,-0.0038481005577532426,SL019681,seq.12348.46
12350-86,ETS2,P15036,0.0,SL018899,seq.12350.86
12352-70,ARRDC3,Q96B67,0.0,SL019698,seq.12352.70
12355-223,MRRF,Q96E11,-0.0033126888028256187,SL019676,seq.12355.223
12356-65,SRI,P30626,-0.0003032460393383525,SL005002,seq.12356.65
12357-41,SNAP29,O95721,-0.0010277345646843225,SL016390,seq.12357.41
12358-6,IGBP1,P78318,0.0019163552417615407,SL007325,seq.12358.6
12361-102,RRAS2,P62070,0.0,SL008513,seq.12361.102
12363-70,TRIB2,Q92519,0.0003886081089260326,SL015111,seq.12363.70
12365-108,RUVBL1,Q9Y265,1.8584222737086354e-05,SL009453,seq.12365.108
12366-16,CRYGD,P07320,-0.0015606240221113002,SL008832,seq.12366.16
12367-52,MACO1,Q8N5G2,0.00024031538837641233,SL019694,seq.12367.52
12368-18,KAT2B,Q92831,-0.00018918412343102737,SL013848,seq.12368.18
12370-30,APOF,Q13790,0.0020857681099904686,SL006348,seq.12370.30
12373-73,TRA2B,P62995,0.0,SL014875,seq.12373.73
12374-8,PAFAH1B3,Q15102,0.0,SL019686,seq.12374.8
12376-85,CDKN2D,P55273,-0.0004896305605948891,SL003762,seq.12376.85
12378-71,TAPBP,O15533,0.0,SL012578,seq.12378.71
12381-26,CBR1,P16152,0.0003745527768068928,SL008046,seq.12381.26
12382-2,DDX58,O95786,0.0,SL019687,seq.12382.2
12384-92,COPS7B,Q9H9Q2,1.0292911795269552e-05,SL019700,seq.12384.92
12385-4,CAPN3,P20807,0.0,SL006471,seq.12385.4
12386-11,RNPEP,Q9H4A4,-0.0004286714149034439,SL012837,seq.12386.11
12387-7,PDLIM4,P50479,0.0,SL013045,seq.12387.7
12389-4,ORC6,Q9Y5N6,0.0006642923202024899,SL007790,seq.12389.4
12392-30,ARL1,P40616,0.005923397814070003,SL019701,seq.12392.30
12394-53,C16orf54,Q6UWD8,-0.0006029229679757128,SL006601,seq.12394.53
12395-86,DARS2,Q6PI48,2.411960284304831e-06,SL019677,seq.12395.86
12396-19,HIBCH,Q6NVY1,0.0,SL006368,seq.12396.19
12398-15,PAX4,O43316,0.0,SL019692,seq.12398.15
12399-194,CCDC50,Q8IVM0,-6.946209590519297e-05,SL013198,seq.12399.194
12400-25,UBE2T,Q9NPD8,-0.0032611420967643082,SL015259,seq.12400.25
12401-3,STAMBPL1,Q96FJ0,0.0007417763540708249,SL019706,seq.12401.3
12403-30,RAB39B,Q96DA2,-1.9440951661099253e-05,SL019678,seq.12403.30
12406-119,DIRAS3,O95661,0.0018653393558691375,SL000635,seq.12406.119
12408-333,RAB22A,Q9UL26,8.332560532008294e-05,SL015330,seq.12408.333
12409-90,RAB7B,Q96AH8,0.0,SL019707,seq.12409.90
12411-60,MAX,P61244,-0.009801499767410779,SL019679,seq.12411.60
12415-122,EDF1,O60869,0.0,SL011710,seq.12415.122
12417-46,TPRKB,Q9Y3C4,0.0,SL019708,seq.12417.46
12420-10,GPD1L,Q8N335,0.01704284491337819,SL019684,seq.12420.10
12422-143,ALOX15B,O15296,0.0,SL019693,seq.12422.143
12423-38,A1CF,Q9NQ94,-0.0006178598878660825,SL019697,seq.12423.38
12424-107,THYN1,Q9P016,-0.007268026228792141,SL019702,seq.12424.107
12425-104,ARF6,P62330,-0.0010544245956454693,SL008834,seq.12425.104
12426-19,MOB1A,Q9H8S9,0.0,SL016520,seq.12426.19
12427-8,CDC25B,P30305,0.0,SL007185,seq.12427.8
12428-2,LYPLAL1,Q5VWZ2,0.00012057616791014806,SL015008,seq.12428.2
12430-78,PAIP1,Q9H074,7.603896636203615e-05,SL011150,seq.12430.78
12431-13,PELO,Q9BRX2,-0.00015026538889520213,SL019737,seq.12431.13
12432-23,CACYBP,Q9HB71,-0.01833088247904472,SL010232,seq.12432.23
12433-8,ARL11,Q969Q4,0.0,SL019709,seq.12433.8
12434-25,IST1,P53990,-0.0018113682575449047,SL008617,seq.12434.25
12436-84,GSTO1,P78417,0.0,SL005847,seq.12436.84
12437-18,ULK3,Q6PHR2,-0.006772233984906584,SL019726,seq.12437.18
12438-127,MPG,P29372,0.0005135154339729992,SL014754,seq.12438.127
12439-67,IRF9,Q00978,0.0,SL004395,seq.12439.67
12442-4,RHOD,O00212,0.0002866296320996578,SL019715,seq.12442.4
12444-39,NR5A2,O00482,-0.0008807679979597431,SL006967,seq.12444.39
12445-50,ANKRD27,Q96NW4,9.897706607023203e-05,SL019727,seq.12445.50
12449-16,PPIH,O43447,7.69578113389827e-06,SL012991,seq.12449.16
12450-42,PMVK,Q15126,0.0,SL016459,seq.12450.42
12451-62,BACH1,O14867,0.0,SL018858,seq.12451.62
12452-32,KMT5C,Q86Y97,0.0,SL019721,seq.12452.32
12453-161,NXF1,Q9UBU9,-0.014705228524699921,SL019728,seq.12453.161
12454-105,NTMT1,Q9BV86,0.004021789920496756,SL019732,seq.12454.105
12455-48,MYNN,Q9NPC7,-0.0007506029984951786,SL019739,seq.12455.48
12456-5,PFKFB3,Q16875,1.8584989082653144e-06,SL019744,seq.12456.5
12457-10,ADI1,Q9BV57,0.0,SL019711,seq.12457.10
12458-79,CHP1,Q99653,-0.011325819448898742,SL016506,seq.12458.79
12459-13,PLEKHA1,Q9HB21,-0.0010515000769355052,SL007671,seq.12459.13
12460-18,PSMA7,O14818,0.0006811000981226891,SL008613,seq.12460.18
12461-8,SIRT5,Q9NXA8,0.0,SL013283,seq.12461.8
12462-20,SETMAR,Q53H47,9.186870410395097e-05,SL019733,seq.12462.20
12463-7,KLHL13,Q9P2N7,1.689375887871587e-05,SL019740,seq.12463.7
12466-7,HNRNPA1,P09651,-0.04324140545356568,SL008019,seq.12466.7
12469-19,MAPRE1,Q15691,0.0,SL011230,seq.12469.19
12471-47,STAU1,O95793,0.0,SL007061,seq.12471.47
12473-48,KCTD5,Q9NXV2,-3.2004677737154586e-05,SL015285,seq.12473.48
12475-48,CLIC5,Q9NZA1,0.0,SL019722,seq.12475.48
12476-50,TIGAR,Q9NQ88,-0.0026663994537971724,SL013278,seq.12476.50
12477-42,TSN,Q15631,-5.0476569505592264e-05,SL019734,seq.12477.42
12478-15,RPL30,P62888,0.0,SL008862,seq.12478.15
12479-50,PRKAR1B,P31321,0.0,SL014768,seq.12479.50
12482-5,BPTF,Q12830,-0.06678583407892619,SL007512,seq.12482.5
12483-62,RORB,Q92753,1.3043031375348082e-05,SL007576,seq.12483.62
12484-67,PITPNB,P48739,-0.001764829090496658,SL011194,seq.12484.67
12486-8,GLRX2,Q9NS18,0.0,SL007708,seq.12486.8
12490-92,LAMTOR3,Q9UHA4,0.0,SL019720,seq.12490.92
12493-42,OTUB2,Q96DC9,8.954315039051191e-05,SL019735,seq.12493.42
12494-99,GABARAPL2,P60520,0.0,SL019741,seq.12494.99
12497-29,NUDT16L1,Q9BRJ7,0.0,SL015180,seq.12497.29
12498-12,TAX1BP3,O14907,-0.02423387146105934,SL019719,seq.12498.12
12499-108,SH3GL2,Q99962,-0.00021592077361361442,SL015171,seq.12499.108
12501-10,TBCA,O75347,0.0,SL008849,seq.12501.10
12503-5,GPR68,Q15743,0.22729596450327105,SL007451,seq.12503.5
12504-26,LMOD1,P29536,-0.009495401394396879,SL008078,seq.12504.26
12507-16,ITPKC,Q96DU7,-0.005030263493522021,SL019723,seq.12507.16
12508-9,CHMP3,Q9Y3E7,0.0,SL008756,seq.12508.9
12509-115,COMMD1,Q8N668,0.0,SL019736,seq.12509.115
12510-3,STAP1,Q9ULZ2,-0.001189127405999913,SL019742,seq.12510.3
12511-83,SLC41A2,Q96JW4,0.0007497302855445685,SL019747,seq.12511.83
12513-8,GLTP,Q9NZD2,0.0,SL008826,seq.12513.8
12514-16,METTL1,Q9UBP6,0.0002647036749013508,SL004624,seq.12514.16
12515-45,UCK2,Q9BZX2,0.0,SL019724,seq.12515.45
12516-13,TEAD4,Q15561,-0.015336320978261908,SL019731,seq.12516.13
12517-52,PDCD5,O14737,0.00015639347123766928,SL003787,seq.12517.52
12518-289,PBRM1,Q86U86,0.0,SL011258,seq.12518.289
12521-3,CDKN2C,P42773,0.0,SL007230,seq.12521.3
12522-6,RAD23B,P54727,-4.418485704211583e-05,SL011201,seq.12522.6
12524-18,SAT2,Q96F10,0.0,SL019774,seq.12524.18
12527-50,THRA,P10827,-0.023941496154261728,SL013736,seq.12527.50
12528-40,WRNIP1,Q96S55,-0.0006997520478782725,SL019761,seq.12528.40
12529-32,FKBP6,O75344,6.090073871595836e-05,SL019753,seq.12529.32
12530-14,CKS1B,P61024,0.00042894520019155454,SL005032,seq.12530.14
12531-5,ERVV-1,B6SEH8,2.523613253445644e-05,SL019768,seq.12531.5
12532-28,CDC34,P49427,-0.007171574827162569,SL013788,seq.12532.28
12533-135,CYTH2,Q99418,-0.0003265119099135364,SL019781,seq.12533.135
12534-10,CALCOCO2,Q13137,0.0005673015667884233,SL019796,seq.12534.10
12535-2,XRCC1,P18887,-3.932695226213094e-05,SL013748,seq.12535.2
12536-46,MTMR6,Q9Y217,0.0007764017868195506,SL019758,seq.12536.46
12537-88,PURA,Q00577,0.0060273394358134665,SL013811,seq.12537.88
12538-19,RGS7,P49802,3.0285037293609603e-06,SL019759,seq.12538.19
12540-25,RHOG,P84095,-0.00036487876129637724,SL019775,seq.12540.25
12543-76,ZNF560,Q96MR9,0.0,SL019752,seq.12543.76
12546-1,SMTN,P53814,-0.00017744693811758692,SL014839,seq.12546.1
12548-75,RRAGC,Q9HB90,-0.00020965800042292628,SL019776,seq.12548.75
12549-33,HPGDS,O60760,-0.0021008983011963286,SL014636,seq.12549.33
12551-3,ITCH,Q96J02,3.334796557014737e-05,SL007599,seq.12551.3
12553-5,VRK1,Q99986,-0.0006055908913278045,SL010954,seq.12553.5
12554-10,RAD51D,O75771,0.0023861678081556746,SL013725,seq.12554.10
12556-7,UBE2C,O00762,-0.014303632159678994,SL006252,seq.12556.7
12557-18,NOVA1,P51513,0.0004156042176029337,SL019782,seq.12557.18
12558-3,UBASH3B,Q8TF42,0.0001812844383368409,SL011269,seq.12558.3
12560-9,NT5C,Q8TCD5,0.0,SL008415,seq.12560.9
12562-1,PKN1,Q16512,0.0,SL014979,seq.12562.1
12563-2,TNFAIP8,O95379,-0.00017270765278712814,SL019770,seq.12563.2
12564-9,NIP7,Q9Y221,0.00011493177939779709,SL019777,seq.12564.9
12568-14,KEAP1,Q14145,-0.00367265570612889,SL017529,seq.12568.14
12571-14,ARL3,P36405,4.1394980286848187e-05,SL019778,seq.12571.14
12572-236,EFS,O43281,0.0013860235291059616,SL019783,seq.12572.236
12573-80,TRIM3,O75382,0.0,SL019797,seq.12573.80
12574-36,EDN2,P20800,-4.764269802591829e-07,SL000405,seq.12574.36
12575-30,MTHFD1,P11586,0.0023139811732238833,SL008027,seq.12575.30
12576-21,MAGEA3,P43357,0.0,SL002732,seq.12576.21
12577-100,FEN1,P39748,0.000904161796290731,SL002091,seq.12577.100
12578-13,ARF3,P61204,0.00020127669283207542,SL006497,seq.12578.13
12580-7,PSMB5,P28074,0.00044885037636989634,SL012949,seq.12580.7
12581-39,IMPA2,O14732,0.0,SL014587,seq.12581.39
12583-77,ARAF,P10398,-0.00011813964746729606,SL019755,seq.12583.77
12585-39,ERCC1,P07992,-0.00781805827187424,SL009589,seq.12585.39
12587-65,ARL2,P36404,0.0010688551231201166,SL019779,seq.12587.65
12591-27,OPHN1,O60890,0.0,SL002050,seq.12591.27
12593-33,PDRG1,Q9NUG6,-0.005337674032921057,SL019751,seq.12593.33
12594-5,GCA,P28676,0.0,SL019772,seq.12594.5
12595-11,TMOD1,P28289,0.0,SL010848,seq.12595.11
12597-68,ATG5,Q9H1Y0,-0.00012862603920597274,SL019171,seq.12597.68
12599-10,FERMT3,Q86UX7,-0.0015522572130190707,SL010979,seq.12599.10
12603-87,PABPC4,Q13310,0.0,SL019780,seq.12603.87
12604-16,SCMH1,Q96GD3,0.0,SL019785,seq.12604.16
12605-1,EXOSC3,Q9NQT5,-0.0006988524001810142,SL005742,seq.12605.1
12612-37,PSMB1,P20618,-0.06684904759107388,SL008624,seq.12612.37
12616-45,NRBP1,Q9UHY1,-0.0011217364990252568,SL019803,seq.12616.45
12617-2,STK24,Q9Y6E0,-0.0012978501488688013,SL008369,seq.12617.2
12618-50,AKR1C1,Q04828,0.0,SL008344,seq.12618.50
12619-14,PPM1A,P35813,0.004472727141799661,SL004719,seq.12619.14
12621-55,PPP2R1A,P30153,0.0,SL008081,seq.12621.55
